Date,Open,High,Low,Close,Volume,Value,DMI_plusDI,DMI_minusDI,DMI_ADX,ULT_RSI,ULT_RSI_signal,AMACD,AMACD_signal,AMACD_hist,BBWP,BBWP_MA,BBWP_BBW,net_run,td_setup,pct_up_20d,consec_hh,consec_hl,consec_lh,consec_ll,ma20_streak,bull_bar_streak,pct_ursi_oversold,pct_bb20_below,pct_below_ema200,pct_ursi_overbought,pct_ursi_above_50,pct_ursi_below_50,up_down_vol_ratio_20d,volume_ratio_20_60,net_fgn_pct_5d,net_fgn_pct_20d,fgn_share_20d
2016-07-29,869.23,870.9,866.27,868.75,43592242.0,544061000000.0,26.875829336532465,20.10402345358929,17.504202297447378,63.12163161636435,75.60999628695727,-4.56831578640448,-1.055468119932509,-3.5128476664719708,0.0,39.72458172458172,0.0066771931781467,-2,3,0.45,0,0,1,1,-8,-2,0.0188679245283018,0.0377358490566037,0.2767295597484276,0.0377358490566037,0.610062893081761,0.389937106918239,0.09852440332029652,,0.02626193612385646,0.013931524176552653,0.2945433942440479
2016-08-01,866.35,866.51,855.72,858.61,26032290.0,412055000000.0,26.532749178379515,20.88096243078088,17.1053416003228,53.092345269946485,72.6076428180225,-5.067414765728078,-1.857857449091623,-3.2095573166364546,5.0,24.15315315315315,0.0097160286518805,-3,-1,0.4,0,0,2,2,-9,-3,0.0123456790123456,0.074074074074074,0.2962962962962963,0.037037037037037,0.5925925925925926,0.4074074074074074,0.11164311343824708,,0.01183515384694342,0.01426055395334219,0.27921714250373725
2016-08-02,849.86,849.99,837.1,840.48,47192830.0,695720000000.0,25.943972127213865,22.338515650901485,16.416918677316986,43.14946845923934,68.67988623685142,-6.824658265854496,-2.8512176124441977,-3.9734406534102984,68.29268292682927,21.14502307185234,0.023397538919513,-4,-2,0.35,0,0,3,3,-10,-4,0.0124223602484472,0.124223602484472,0.3291925465838509,0.0186335403726708,0.4968944099378882,0.5031055900621118,0.07641924003688182,,-0.0007854269061806794,0.012474280665603075,0.2792552875621058
2016-08-03,835.89,837.92,831.82,834.23,27641970.0,434754000000.0,25.69673779403287,22.70665602340146,15.685526038650238,35.25378132799888,64.22307224900442,-8.487698462729817,-3.978513782501322,-4.509184680228495,97.61904761904762,34.18234610917538,0.0330655997952094,-5,-3,0.3,0,0,4,4,-11,-5,0.0246913580246913,0.1172839506172839,0.3395061728395062,0.0185185185185185,0.5,0.5,0.07705588695442049,,0.007001861432712633,0.015442917035379828,0.2851413344596582
2016-08-04,834.63,839.49,826.0,826.0,26723070.0,425074000000.0,25.292402971970457,23.028220318699987,14.899827609363989,28.828461024706584,59.50379075243137,-10.20068860255798,-5.222948746512654,-4.977739856045326,100.0,54.18234610917538,0.0415631266565766,-6,-4,0.25,1,0,0,5,-12,-6,0.0180722891566265,0.1144578313253012,0.3493975903614458,0.0240963855421686,0.4337349397590361,0.5662650602409639,0.09345708128054271,,0.006042379076182164,0.0142222577253963,0.2990390753374578
2016-08-05,820.66,822.11,814.37,820.48,35121863.0,494519000000.0,24.92823055108545,24.136497747990937,13.950814896033425,24.31294943367605,54.81167857659733,-11.666391545755395,-6.511637306361203,-5.154754239394192,100.0,74.18234610917537,0.0447938523823538,-7,-5,0.25,0,0,1,6,-13,-7,0.0181818181818181,0.1333333333333333,0.3696969696969697,0.0121212121212121,0.4242424242424242,0.5757575757575758,0.10002516199636742,,0.016428603050539333,0.016606061617811446,0.21129628705653797
2016-08-08,820.48,823.2,817.84,822.23,24365240.0,351996000000.0,24.89564427446518,23.965232845412427,13.090342784561482,24.643873455207967,50.78930456041208,-12.300649290130014,-7.669439703114966,-4.631209587015048,95.55555555555556,92.29345722028648,0.041176787442267,1,-6,0.3,1,1,0,0,-14,1,0.0181818181818181,0.0848484848484848,0.3818181818181818,0.0242424242424242,0.4666666666666667,0.5333333333333333,0.0630139118336941,,0.01762828368781335,0.017853876290605978,0.21910849112878367
2016-08-09,822.12,829.35,0.0,829.35,30890960.0,470979000000.0,11.407640375927468,64.40757353694177,17.148655805864994,26.060354298195023,47.492111192116475,-11.838462787292174,-8.503244319950408,-3.3352184673417664,84.78260869565217,95.59144237405108,0.0293810393393861,2,-7,0.3,2,0,0,1,-15,2,0.0185185185185185,0.037037037037037,0.3395061728395062,0.0308641975308641,0.4876543209876543,0.5123456790123457,0.001811326752345821,,-0.06485445101826923,0.0016361830069641062,0.20730485685963024
2016-08-10,829.77,842.62,829.77,842.62,40456712.0,532326000000.0,12.227053186598392,63.8118518394461,20.769466620518777,28.748553433828057,44.99297015767802,-9.983969522947213,-8.79938936054977,-1.1845801623974437,44.680851063829785,85.0038030630075,0.0193078269233998,3,1,0.3,3,1,0,0,-16,3,0.006060606060606,0.006060606060606,0.2848484848484848,0.0363636363636363,0.5878787878787879,0.4121212121212121,0.020871192220798102,,-0.08114616768957147,-0.0006294365973481468,0.22069107994138037
2016-08-11,843.54,852.69,843.32,852.69,40009790.0,552962000000.0,12.885529282387136,63.33313281963677,24.01364715121217,30.804469342927035,43.101170049044555,-7.311196759829393,-8.501750840405695,1.1905540805763015,72.91666666666667,79.58713639634084,0.0259246428197072,4,2,0.35,4,2,0,0,-17,4,0.0061349693251533,0.0061349693251533,0.294478527607362,0.0245398773006134,0.6932515337423313,0.3067484662576687,0.05676889994513948,,-0.08690765287903772,-0.006981633735422487,0.22326606749549177
2016-08-12,852.69,857.53,845.46,846.31,36905294.0,568848000000.0,13.146533247272144,62.725715125641955,26.96593005729193,30.209719621368645,41.3823099920211,-5.484681492378169,-7.89833697080019,2.4136554784220214,83.6734693877551,76.32183027389186,0.0283909016147656,-1,3,0.35,5,3,0,0,-18,-1,0.0061349693251533,0.0122699386503067,0.3067484662576687,0.0245398773006134,0.7239263803680982,0.2760736196319018,0.03739986546032078,,-0.09512766363719671,-0.007610412074587077,0.21982180359431747
2016-08-15,844.53,852.83,844.4,852.83,35674200.0,528698000000.0,13.052376585884264,62.36652500376038,29.71029136597454,31.661816351817833,40.08624417332733,-3.189420550178588,-6.95655368667587,3.767133136497282,86.0,74.41071916278074,0.0306748314220328,1,4,0.35,0,0,1,1,-19,1,0.006060606060606,0.006060606060606,0.2848484848484848,0.0363636363636363,0.7757575757575758,0.2242424242424242,0.06728428911231268,,-0.11183797351207489,-0.01393711537035664,0.22457400156194365
2016-08-16,852.3,860.77,852.3,860.32,42560290.0,689813000000.0,13.672886485301945,61.886924942678114,32.14592082103028,33.37674231124992,39.19164392505034,-0.4890981266867253,-5.663062574678041,5.173964447991316,84.31372549019608,74.31694252168953,0.029918713133944,2,5,0.4,1,1,0,0,1,2,0.0060975609756097,0.0182926829268292,0.2865853658536585,0.024390243902439,0.7621951219512195,0.2378048780487804,0.0991356136149594,,-0.04766384313840162,-0.018215458797504646,0.22455748228509875
2016-08-17,859.73,867.81,857.83,867.81,39630330.0,752425000000.0,14.222442109676402,61.288869961833505,34.301947952922,35.1298615318554,38.65007293929102,2.3876202435537652,-4.05292601103168,6.4405462545854455,75.0,80.38077230892358,0.0271545176329583,3,6,0.45,2,2,0,0,2,3,0.0061349693251533,0.0184049079754601,0.2883435582822086,0.0245398773006134,0.8159509202453987,0.1840490797546012,0.08718550014213332,,-0.049187962412690855,-0.019523849469920897,0.23060334653451464
2016-08-18,869.13,870.64,862.09,866.3,44721700.0,720805000000.0,14.3892589454859,60.7472568914584,36.258834519484225,34.93030416403316,38.15410376925664,4.383145688309364,-2.365711671163471,6.748857359472835,43.39622641509434,74.4766842586091,0.0208482080588564,-1,7,0.45,3,3,0,0,3,-1,0.0060975609756097,0.0182926829268292,0.2926829268292683,0.024390243902439,0.7621951219512195,0.2378048780487804,0.036562306838621675,1.0755305162606634,-0.046061285246315926,-0.02128856660088222,0.2700347347793695
2016-08-19,865.74,867.08,0.0,861.69,31404290.0,541251000000.0,7.322298262001281,79.74271693783847,39.61032492962666,34.28988253959929,37.638874271969,5.191441709161708,-0.8542809950984354,6.045722704260143,25.925925925925927,62.927175566243264,0.0170593472033232,-2,8,0.45,0,0,1,1,4,-2,0.0060975609756097,0.0182926829268292,0.298780487804878,0.0182926829268292,0.6280487804878049,0.3719512195121951,0.024657970455160313,1.077324466967718,-0.03795287646860864,-0.024439411866582283,0.27329374527452976
2016-08-22,858.37,862.45,857.1,858.51,27165336.0,491841000000.0,7.298480224259253,79.48332910990285,42.72242316761606,33.82913252272159,37.13090870540268,5.065063908740162,0.329587985669284,4.735475923070878,21.818181818181817,50.09081192987963,0.0162040998539137,-3,-1,0.45,0,1,2,0,5,1,0.0061349693251533,0.0184049079754601,0.294478527607362,0.0184049079754601,0.5950920245398773,0.4049079754601227,0.01680019063253461,1.083045577260225,-0.02183532579193307,-0.028004143367170657,0.28138654889591574
2016-08-23,854.9,861.17,853.59,861.17,32066040.0,609851000000.0,7.262435561801628,79.3194781272947,45.61540207530758,34.620503527253945,36.796188014982846,4.696707180927091,1.2030118247208454,3.4936953562062456,8.928571428571429,35.0137811175547,0.0106781387753758,1,-2,0.45,0,0,3,1,6,2,0.0,0.0122699386503067,0.3128834355828221,0.0122699386503067,0.656441717791411,0.3435582822085889,0.016979297381049547,1.0813668502189901,-0.02486256732216087,-0.033295269195971304,0.29250488021097215
2016-08-24,860.84,863.9,857.7,857.7,31012406.0,498904000000.0,7.4217011792152,78.9759119962389,48.27284918046371,34.04844157229222,36.4298218226241,3.665816442730101,1.6955727483226966,1.9702436944074044,1.7543859649122806,20.36465831053716,0.0081561900870584,-1,-3,0.4,1,1,0,0,7,-1,0.0,0.0182926829268292,0.3170731707317073,0.0304878048780487,0.6402439024390244,0.3597560975609756,0.03404977426341118,1.0763471740374253,-0.026701947005783447,-0.03671018166580952,0.287278154189435
2016-08-25,855.74,859.34,853.7,857.87,30194470.0,500582000000.0,7.390341824311784,78.94188126347757,50.7447382988089,34.10588765614799,36.11996393376062,2.5598697865759443,1.8684321559733463,0.691437630602598,3.4482758620689653,12.375068199932084,0.0087524595230977,1,-4,0.45,0,0,1,1,8,1,0.0,0.0061728395061728,0.3148148148148148,0.0123456790123456,0.5740740740740741,0.4259259259259259,0.022326105965372545,1.0655230306505012,-0.020676687244955305,-0.036835557391270264,0.28858085518010507
