Date,Open,High,Low,Close,Volume,Value,DMI_plusDI,DMI_minusDI,DMI_ADX,ULT_RSI,ULT_RSI_signal,AMACD,AMACD_signal,AMACD_hist,BBWP,BBWP_MA,BBWP_BBW,net_run,td_setup,pct_up_20d,consec_hh,consec_hl,consec_lh,consec_ll,ma20_streak,bull_bar_streak,pct_ursi_oversold,pct_bb20_below,pct_below_ema200,pct_ursi_overbought,pct_ursi_above_50,pct_ursi_below_50,up_down_vol_ratio_20d,volume_ratio_20_60,net_fgn_pct_5d,net_fgn_pct_20d,fgn_share_20d
2016-07-20,667.86,667.86,660.26,660.26,128730010.0,2307138416000.0,28.324229740763503,17.976485076837307,20.837426705185955,79.53771698026549,85.34544873053518,5.279228333977613,5.889595708381471,-0.6103673744038574,60.60606060606061,70.50733559173491,0.017013679535192363,-2,-2,0.6,0,1,1,0,16,-2,0.0,0.049079754601226995,0.26993865030674846,0.006134969325153374,0.50920245398773,0.49079754601226994,-0.20708932637607994,,0.0208482427985901,0.0128657948481543,0.2444557711430859
2016-07-21,662.72,665.9,656.03,659.57,112192986.0,2325180285800.0,28.098826558963925,18.174484439230426,20.8809838798348,79.17460477699709,84.5226695367301,4.116501328575197,5.534976832420217,-1.4184755038450199,58.8235294117647,67.09962768098441,0.016627389389129634,-3,-3,0.55,0,0,2,1,17,-3,0.0,0.037267080745341616,0.2732919254658385,0.012422360248447204,0.4161490683229814,0.5838509316770186,-0.16491441008544586,,0.0076015485288206,0.0129860783208759,0.2473009492764374
2016-07-22,657.15,658.06,640.26,649.87,151695089.0,3006165887400.0,27.635466559761035,19.22150814235583,20.67210524659075,74.05617964911282,83.12713755171448,2.18462530763318,4.864906527462809,-2.680281219829629,68.57142857142857,66.81391339527013,0.021031013357330663,-4,-4,0.55,0,0,3,2,-1,-4,0.0,0.06134969325153374,0.2822085889570552,0.006134969325153374,0.43558282208588955,0.5644171779141104,-0.07547960368713405,,0.0098218240662883,0.0145864275285313,0.2533953514224262
2016-07-25,651.33,654.17,646.04,649.3,97171116.0,1779106507600.0,27.43037159325234,19.078856866316105,20.478146515721274,62.477854419175955,80.37389980070935,0.48129086235087026,3.988183394440421,-3.5068925320895508,83.33333333333333,68.64187038451745,0.02499658415386963,-5,-5,0.5,0,1,4,0,-2,-5,0.006134969325153374,0.06134969325153374,0.294478527607362,0.006134969325153374,0.48466257668711654,0.5153374233128835,-0.0258590921349678,,0.0165978734641538,0.0162947225055471,0.2537169043967284
2016-07-26,648.58,651.93,642.91,648.59,106128408.0,1949580485000.0,27.189277514810566,19.216161804684134,20.242666400917894,53.26323005842625,76.75914383507161,-0.9830428871129626,2.993938138129744,-3.976981025242707,83.78378378378379,71.0236271412742,0.02746509732368848,-6,-6,0.45,0,0,5,1,-3,1,0.0,0.075,0.26875,0.0125,0.51875,0.48125,0.030400164168601904,,0.0238587230823742,0.0186344099249415,0.2527434135039277
2016-07-27,648.03,656.11,647.74,656.11,126961079.0,2334407703000.0,27.38736670496963,19.048849757541415,20.079399217126596,55.27672437240698,73.89482124004965,-1.4330598136532011,2.108538547773155,-3.541598361426356,60.526315789473685,71.00767817795682,0.020177559175377988,1,-7,0.45,1,1,0,0,-4,2,0.012345679012345678,0.024691358024691357,0.2654320987654321,0.012345679012345678,0.49382716049382713,0.5061728395061729,0.03659359857128184,,0.0322620620206627,0.0213987651848837,0.254567657398012
2016-07-28,655.81,657.2,649.86,657.14,122889860.0,2403538843000.0,27.285117255590023,18.893493723811975,19.943163584435585,55.55913322194787,71.45006283763608,-1.5746603676196052,1.371898764694603,-2.946559132314208,43.58974358974359,67.96092101355259,0.014231515185671563,2,1,0.45,2,2,0,0,-5,3,0.012345679012345678,0.024691358024691357,0.2962962962962963,0.006172839506172839,0.5123456790123457,0.4876543209876543,0.04998992537365042,,0.0390709664969959,0.0203907692145508,0.256110610992849
2016-07-29,654.19,657.88,650.98,652.23,119628222.0,2190289703000.0,27.1423842054644,18.738776623601527,19.826939819258374,53.814621321808325,69.0986706355257,-1.9598928389809314,0.7055404439594963,-2.6654332829404277,25.0,59.246635299266885,0.012302834512556012,-1,2,0.4,3,3,0,0,-6,-1,0.018867924528301886,0.03773584905660377,0.27672955974842767,0.03773584905660377,0.610062893081761,0.389937106918239,0.07172807391616184,,0.0441736002341068,0.0204748143880248,0.2565126229110337
2016-08-01,655.38,655.38,646.02,648.38,91849110.0,1950676870000.0,26.821520292436414,19.143694912572528,19.60384096221699,45.445596157751915,65.94492737182253,-2.4230106880150433,0.07983021756458836,-2.5028409055796317,17.073170731707318,45.994602778941676,0.010317839760358678,-2,-1,0.35,0,0,1,1,-7,-2,0.012345679012345678,0.07407407407407407,0.2962962962962963,0.037037037037037035,0.5925925925925926,0.4074074074074074,0.10081121458336118,,0.0324251275237674,0.0209508442894065,0.2537211921088605
2016-08-02,643.2,643.2,633.33,636.05,176029956.0,3165708637800.0,26.28349665296625,20.451071247051953,19.09498774083961,36.8112371694851,62.06043534484421,-3.6674675576742004,-0.6696293374831694,-2.997838220191031,61.904761904761905,41.6187984031373,0.01989256141654443,-3,-2,0.3,0,0,2,2,-8,-3,0.012422360248447204,0.12422360248447205,0.32919254658385094,0.018633540372670808,0.4968944099378882,0.5031055900621118,0.06802906690280852,,0.019223277465669,0.0204555017422439,0.260011752652104
2016-08-03,632.98,634.75,627.66,631.61,94432340.0,1827178486500.0,25.97073581656916,21.011887984093306,18.484963058460753,29.95544949649605,57.77977056506445,-4.802088424126831,-1.496121154811902,-3.305967269314929,86.04651162790698,46.722837570823955,0.027989340588006645,-4,-3,0.3,0,0,3,3,-9,-4,0.024691358024691357,0.11728395061728394,0.3395061728395062,0.018518518518518517,0.5,0.5,0.09117071307175371,,0.0238806403645893,0.0245173274894529,0.2645154068314954
2016-08-04,633.74,641.02,631.94,631.94,111863525.0,1971702255200.0,26.546860878389825,20.714167271890418,18.0461403114191,30.065947365891983,54.08459413850813,-5.395742648165591,-2.2760454534826398,-3.119697194682951,95.45454545454545,57.095797943784326,0.03240802672717168,1,-4,0.3,1,1,0,0,-10,-5,0.018072289156626505,0.1144578313253012,0.3493975903614458,0.024096385542168676,0.43373493975903615,0.5662650602409639,0.06340643107571803,,0.0280530179968043,0.0248093664158363,0.2741112472934861
2016-08-05,629.69,630.18,622.49,627.39,125515353.0,2102921730700.0,26.14619774577625,21.910802544823184,17.38664987385583,24.89252440793584,50.192318174431826,-6.0010356484196485,-3.021043492470042,-2.9799921559496068,95.55555555555556,71.20690905489545,0.0337938785759407,-1,-5,0.3,0,0,1,1,-11,-6,0.01818181818181818,0.13333333333333333,0.3696969696969697,0.012121212121212121,0.42424242424242425,0.5757575757575758,0.07360033300098805,,0.020863266483844,0.0251144874216718,0.2599013004054151
