Date,Close,v7_Bull,v7_Neut,v7_Bear,v7_label
2016-10-06,663.12,0.0,1.0,0.0,Neutral
2016-10-07,657.54,0.0,1.0,0.0,Neutral
2016-10-10,647.25,0.0,1.0,0.0,Neutral
2016-10-11,654.88,0.0,1.0,0.0,Neutral
2016-10-12,653.25,0.0,1.0,0.0,Neutral
2016-10-13,658.29,0.0,1.0,0.0,Neutral
2016-10-14,657.59,0.0,1.0,0.0,Neutral
2016-10-17,650.46,0.0,1.0,0.0,Neutral
2016-10-18,653.32,0.0,1.0,0.0,Neutral
2016-10-19,659.39,0.0,1.0,0.0,Neutral
2016-10-20,657.15,0.0,1.0,0.0,Neutral
2016-10-21,655.17,0.0,1.0,0.0,Neutral
2016-10-24,648.29,0.0,1.0,0.0,Neutral
2016-10-25,644.91,0.0,1.0,0.0,Neutral
2016-10-26,641.81,0.0,1.0,0.0,Neutral
2016-10-27,644.18,0.0,1.0,0.0,Neutral
2016-10-28,649.27,0.0,1.0,0.0,Neutral
2016-10-31,644.22,0.0,1.0,0.0,Neutral
2016-11-01,643.05,0.0,1.0,0.0,Neutral
2016-11-02,636.54,0.0,1.0,0.0,Neutral
2016-11-03,632.81,0.0,1.0,0.0,Neutral
2016-11-04,632.54,0.0,1.0,0.0,Neutral
2016-11-07,639.91,0.0,1.0,0.0,Neutral
2016-11-08,642.01,0.0,1.0,0.0,Neutral
2016-11-09,635.42,0.0,1.0,0.0,Neutral
2016-11-10,641.9,0.0,1.0,0.0,Neutral
2016-11-11,642.0,0.0,1.0,0.0,Neutral
2016-11-14,634.13,0.0,1.0,0.0,Neutral
2016-11-15,637.51,0.0,1.0,0.0,Neutral
2016-11-16,638.72,0.0,1.0,0.0,Neutral
2016-11-17,636.02,0.0,1.0,0.0,Neutral
2016-11-18,634.35,0.0,1.0,0.0,Neutral
2016-11-21,638.87,0.0,1.0,0.0,Neutral
2016-11-22,643.76,0.0,1.0,0.0,Neutral
2016-11-23,647.59,0.0,1.0,0.0,Neutral
2016-11-24,647.47,0.0,0.9,0.1,Neutral
2016-11-25,643.38,0.0,0.75,0.25,Neutral
2016-11-28,630.62,0.0,0.55,0.45,Neutral
2016-11-29,625.78,0.0,0.35,0.65,Bear
2016-11-30,631.89,0.0,0.25,0.75,Bear
2016-12-01,631.55,0.0,0.15,0.85,Bear
2016-12-02,629.64,0.0,0.1,0.9,Bear
2016-12-05,625.32,0.0,0.05,0.95,Bear
2016-12-06,616.26,0.0,0.0,1.0,Bear
2016-12-07,615.0,0.0,0.0,1.0,Bear
2016-12-08,619.45,0.0,0.0,1.0,Bear
2016-12-09,619.64,0.0,0.0,1.0,Bear
2016-12-12,612.83,0.0,0.05,0.95,Bear
2016-12-13,606.71,0.0,0.15,0.85,Bear
2016-12-14,615.26,0.0,0.35,0.65,Bear
2016-12-15,613.25,0.0,0.55,0.45,Neutral
2016-12-16,621.04,0.0,0.75,0.25,Neutral
2016-12-19,623.85,0.0,0.9,0.1,Neutral
2016-12-20,616.74,0.0,0.95,0.05,Neutral
2016-12-21,618.43,0.0,1.0,0.0,Neutral
2016-12-22,618.35,0.0,1.0,0.0,Neutral
2016-12-23,620.75,0.0,1.0,0.0,Neutral
2016-12-26,621.73,0.0,1.0,0.0,Neutral
2016-12-27,623.46,0.0,1.0,0.0,Neutral
2016-12-28,624.83,0.0,1.0,0.0,Neutral
2016-12-29,626.95,0.0,1.0,0.0,Neutral
2016-12-30,628.21,0.0,1.0,0.0,Neutral
2017-01-03,633.89,0.0,1.0,0.0,Neutral
2017-01-04,632.7,0.0,1.0,0.0,Neutral
2017-01-05,634.83,0.0,1.0,0.0,Neutral
2017-01-06,636.34,0.0,1.0,0.0,Neutral
2017-01-09,638.4,0.0,1.0,0.0,Neutral
2017-01-10,639.36,0.0,1.0,0.0,Neutral
2017-01-12,642.25,0.0,1.0,0.0,Neutral
2017-01-13,640.07,0.0,1.0,0.0,Neutral
2017-01-16,632.7,0.0,1.0,0.0,Neutral
2017-01-17,637.54,0.0,1.0,0.0,Neutral
2017-01-18,633.1,0.0,1.0,0.0,Neutral
2017-01-19,631.0,0.0,1.0,0.0,Neutral
2017-01-20,634.28,0.0,1.0,0.0,Neutral
2017-01-23,635.42,0.0,1.0,0.0,Neutral
2017-01-24,639.32,0.0,1.0,0.0,Neutral
2017-01-25,644.79,0.0,1.0,0.0,Neutral
2017-02-02,652.98,0.0,1.0,0.0,Neutral
2017-02-03,651.18,0.0,1.0,0.0,Neutral
2017-02-06,654.03,0.0,1.0,0.0,Neutral
2017-02-07,656.48,0.0,1.0,0.0,Neutral
2017-02-08,657.97,0.0,1.0,0.0,Neutral
2017-02-09,658.83,0.0,1.0,0.0,Neutral
2017-02-10,658.78,0.0,1.0,0.0,Neutral
2017-02-13,662.68,0.0,1.0,0.0,Neutral
2017-02-14,663.43,0.0,1.0,0.0,Neutral
2017-02-15,669.08,0.0,1.0,0.0,Neutral
2017-02-16,667.72,0.0,1.0,0.0,Neutral
2017-02-17,668.1,0.0,1.0,0.0,Neutral
2017-02-20,667.56,0.0,1.0,0.0,Neutral
2017-02-21,671.52,0.0,1.0,0.0,Neutral
2017-02-22,668.61,0.0,1.0,0.0,Neutral
2017-02-23,667.42,0.0,1.0,0.0,Neutral
2017-02-24,661.81,0.0,1.0,0.0,Neutral
2017-02-27,666.22,0.0,1.0,0.0,Neutral
2017-02-28,657.95,0.0,1.0,0.0,Neutral
2017-03-01,655.99,0.0,1.0,0.0,Neutral
2017-03-02,653.76,0.0,1.0,0.0,Neutral
2017-03-03,656.77,0.0,1.0,0.0,Neutral
2017-03-06,658.61,0.0,1.0,0.0,Neutral
2017-03-07,659.9,0.0,1.0,0.0,Neutral
2017-03-08,662.48,0.0,1.0,0.0,Neutral
2017-03-09,664.3,0.0,1.0,0.0,Neutral
2017-03-10,663.49,0.0,1.0,0.0,Neutral
2017-03-13,662.67,0.0,1.0,0.0,Neutral
2017-03-14,665.46,0.0,1.0,0.0,Neutral
2017-03-15,663.57,0.0,1.0,0.0,Neutral
2017-03-16,668.07,0.0,1.0,0.0,Neutral
2017-03-17,668.35,0.0,1.0,0.0,Neutral
2017-03-20,676.02,0.0,1.0,0.0,Neutral
2017-03-21,679.69,0.0,1.0,0.0,Neutral
2017-03-22,677.96,0.0,1.0,0.0,Neutral
2017-03-23,689.32,0.0,1.0,0.0,Neutral
2017-03-24,691.76,0.0,1.0,0.0,Neutral
2017-03-27,693.49,0.0,1.0,0.0,Neutral
2017-03-28,688.31,0.0,1.0,0.0,Neutral
2017-03-29,689.91,0.0,1.0,0.0,Neutral
2017-03-30,692.5,0.0,1.0,0.0,Neutral
2017-03-31,693.22,0.0,1.0,0.0,Neutral
2017-04-03,696.73,0.0,1.0,0.0,Neutral
2017-04-04,699.07,0.0,1.0,0.0,Neutral
2017-04-05,691.07,0.0,1.0,0.0,Neutral
2017-04-07,697.62,0.0,1.0,0.0,Neutral
2017-04-10,696.72,0.0,1.0,0.0,Neutral
2017-04-11,697.93,0.0,1.0,0.0,Neutral
2017-04-12,692.4,0.0,1.0,0.0,Neutral
2017-04-13,687.72,0.0,1.0,0.0,Neutral
2017-04-14,678.45,0.0,1.0,0.0,Neutral
2017-04-17,669.31,0.0,1.0,0.0,Neutral
2017-04-18,675.71,0.0,1.0,0.0,Neutral
2017-04-19,679.69,0.0,1.0,0.0,Neutral
2017-04-20,674.3,0.0,1.0,0.0,Neutral
2017-04-21,672.6,0.0,1.0,0.0,Neutral
2017-04-24,667.08,0.0,1.0,0.0,Neutral
2017-04-25,668.58,0.0,1.0,0.0,Neutral
2017-04-26,673.53,0.0,1.0,0.0,Neutral
2017-04-27,681.36,0.0,1.0,0.0,Neutral
2017-04-28,680.49,0.0,1.0,0.0,Neutral
2017-05-03,684.99,0.0,1.0,0.0,Neutral
2017-05-04,686.29,0.0,1.0,0.0,Neutral
2017-05-05,684.17,0.0,1.0,0.0,Neutral
2017-05-08,681.11,0.0,1.0,0.0,Neutral
2017-05-09,688.08,0.0,1.0,0.0,Neutral
2017-05-10,690.53,0.05,0.95,0.0,Neutral
2017-05-11,691.02,0.15,0.85,0.0,Neutral
2017-05-12,690.84,0.25,0.75,0.0,Neutral
2017-05-15,695.22,0.35,0.65,0.0,Neutral
2017-05-16,692.91,0.45,0.55,0.0,Neutral
2017-05-17,696.37,0.55,0.45,0.0,Bull
2017-05-18,695.3,0.65,0.35,0.0,Bull
2017-05-19,702.03,0.75,0.25,0.0,Bull
2017-05-22,710.86,0.85,0.15,0.0,Bull
2017-05-23,708.62,0.95,0.05,0.0,Bull
2017-05-24,718.28,1.0,0.0,0.0,Bull
2017-05-25,716.4,1.0,0.0,0.0,Bull
2017-05-26,718.87,1.0,0.0,0.0,Bull
2017-05-29,722.26,1.0,0.0,0.0,Bull
2017-05-30,711.48,1.0,0.0,0.0,Bull
2017-05-31,713.43,1.0,0.0,0.0,Bull
2017-06-01,719.76,1.0,0.0,0.0,Bull
2017-06-02,718.33,1.0,0.0,0.0,Bull
2017-06-05,721.74,1.0,0.0,0.0,Bull
2017-06-06,732.69,1.0,0.0,0.0,Bull
2017-06-07,737.18,1.0,0.0,0.0,Bull
2017-06-08,737.52,1.0,0.0,0.0,Bull
2017-06-09,740.2,1.0,0.0,0.0,Bull
2017-06-12,736.86,1.0,0.0,0.0,Bull
2017-06-13,741.39,1.0,0.0,0.0,Bull
2017-06-14,745.53,1.0,0.0,0.0,Bull
2017-06-15,746.59,1.0,0.0,0.0,Bull
2017-06-16,750.07,1.0,0.0,0.0,Bull
2017-06-19,757.5,1.0,0.0,0.0,Bull
2017-07-07,761.61,1.0,0.0,0.0,Bull
2017-07-10,750.79,1.0,0.0,0.0,Bull
2017-07-11,752.75,0.95,0.05,0.0,Bull
2017-07-12,757.57,0.9,0.1,0.0,Bull
2017-07-13,761.36,0.8,0.2,0.0,Bull
2017-07-14,759.97,0.65,0.35,0.0,Bull
2017-07-17,745.59,0.5,0.5,0.0,Bull
2017-07-18,741.32,0.35,0.65,0.0,Neutral
2017-07-19,737.77,0.2,0.8,0.0,Neutral
2017-07-20,736.64,0.1,0.9,0.0,Neutral
2017-07-21,728.47,0.0,0.9,0.1,Neutral
2017-07-24,729.54,0.0,0.9,0.1,Neutral
2017-07-25,737.93,0.0,0.95,0.05,Neutral
2017-07-26,745.79,0.0,1.0,0.0,Neutral
2017-07-27,743.7,0.0,1.0,0.0,Neutral
2017-07-28,749.86,0.0,1.0,0.0,Neutral
2017-07-31,756.24,0.0,1.0,0.0,Neutral
2017-08-01,758.36,0.0,1.0,0.0,Neutral
2017-08-02,756.04,0.0,1.0,0.0,Neutral
2017-08-03,757.88,0.0,1.0,0.0,Neutral
2017-08-04,761.44,0.0,1.0,0.0,Neutral
2017-08-07,763.08,0.0,1.0,0.0,Neutral
2017-08-08,758.42,0.0,1.0,0.0,Neutral
2017-08-09,741.36,0.0,1.0,0.0,Neutral
2017-08-10,743.42,0.0,1.0,0.0,Neutral
2017-08-11,744.99,0.0,1.0,0.0,Neutral
2017-08-14,751.39,0.0,1.0,0.0,Neutral
2017-08-15,746.07,0.0,1.0,0.0,Neutral
2017-08-16,749.37,0.0,1.0,0.0,Neutral
2017-08-17,743.2,0.0,1.0,0.0,Neutral
2017-08-18,744.3,0.0,1.0,0.0,Neutral
2017-08-21,743.66,0.0,1.0,0.0,Neutral
2017-08-22,738.2,0.0,1.0,0.0,Neutral
2017-08-23,743.1,0.0,1.0,0.0,Neutral
2017-08-24,747.72,0.05,0.95,0.0,Neutral
2017-08-25,751.14,0.15,0.85,0.0,Neutral
2017-08-28,758.02,0.25,0.75,0.0,Neutral
2017-08-29,754.59,0.4,0.6,0.0,Neutral
2017-08-30,764.57,0.55,0.45,0.0,Bull
2017-08-31,770.08,0.7,0.3,0.0,Bull
2017-09-01,774.06,0.85,0.15,0.0,Bull
2017-09-05,777.02,0.95,0.05,0.0,Bull
2017-09-06,776.97,1.0,0.0,0.0,Bull
2017-09-07,779.2,1.0,0.0,0.0,Bull
2017-09-08,784.74,1.0,0.0,0.0,Bull
2017-09-11,779.58,1.0,0.0,0.0,Bull
2017-09-12,782.54,1.0,0.0,0.0,Bull
2017-09-13,786.43,1.0,0.0,0.0,Bull
2017-09-14,789.41,1.0,0.0,0.0,Bull
2017-09-15,789.49,1.0,0.0,0.0,Bull
2017-09-18,793.7,1.0,0.0,0.0,Bull
2017-09-19,792.68,1.0,0.0,0.0,Bull
2017-09-20,790.48,1.0,0.0,0.0,Bull
2017-09-21,786.41,1.0,0.0,0.0,Bull
2017-09-22,789.7,1.0,0.0,0.0,Bull
2017-09-25,789.89,1.0,0.0,0.0,Bull
2017-09-26,791.05,1.0,0.0,0.0,Bull
2017-09-27,788.31,1.0,0.0,0.0,Bull
2017-09-28,790.75,1.0,0.0,0.0,Bull
2017-09-29,792.72,1.0,0.0,0.0,Bull
2017-10-02,790.7,1.0,0.0,0.0,Bull
2017-10-03,787.02,1.0,0.0,0.0,Bull
2017-10-04,795.76,1.0,0.0,0.0,Bull
2017-10-05,797.42,1.0,0.0,0.0,Bull
2017-10-06,800.42,1.0,0.0,0.0,Bull
2017-10-09,801.49,1.0,0.0,0.0,Bull
2017-10-10,805.3,1.0,0.0,0.0,Bull
2017-10-11,806.83,1.0,0.0,0.0,Bull
2017-10-12,809.6,1.0,0.0,0.0,Bull
2017-10-13,815.47,1.0,0.0,0.0,Bull
2017-10-16,811.85,1.0,0.0,0.0,Bull
2017-10-17,818.48,1.0,0.0,0.0,Bull
2017-10-18,816.84,1.0,0.0,0.0,Bull
2017-10-19,817.39,1.0,0.0,0.0,Bull
2017-10-20,813.99,1.0,0.0,0.0,Bull
2017-10-23,809.36,1.0,0.0,0.0,Bull
2017-10-24,815.24,1.0,0.0,0.0,Bull
2017-10-25,821.45,1.0,0.0,0.0,Bull
2017-10-26,822.53,1.0,0.0,0.0,Bull
2017-10-27,834.91,1.0,0.0,0.0,Bull
2017-10-30,837.52,1.0,0.0,0.0,Bull
2017-10-31,831.62,1.0,0.0,0.0,Bull
2017-11-01,835.38,1.0,0.0,0.0,Bull
2017-11-02,827.66,1.0,0.0,0.0,Bull
2017-11-03,840.04,1.0,0.0,0.0,Bull
2017-11-06,844.73,1.0,0.0,0.0,Bull
2017-11-07,846.03,1.0,0.0,0.0,Bull
2017-11-08,853.57,1.0,0.0,0.0,Bull
2017-11-09,853.05,1.0,0.0,0.0,Bull
2017-11-10,858.2,1.0,0.0,0.0,Bull
2017-11-13,868.11,1.0,0.0,0.0,Bull
2017-11-14,871.08,1.0,0.0,0.0,Bull
2017-11-15,877.58,1.0,0.0,0.0,Bull
2017-11-16,890.01,1.0,0.0,0.0,Bull
2017-11-17,887.41,1.0,0.0,0.0,Bull
2017-12-06,939.06,1.0,0.0,0.0,Bull
2017-12-07,928.74,1.0,0.0,0.0,Bull
2017-12-08,930.25,1.0,0.0,0.0,Bull
2017-12-11,908.29,1.0,0.0,0.0,Bull
2017-12-12,914.82,1.0,0.0,0.0,Bull
2017-12-13,913.33,1.0,0.0,0.0,Bull
2017-12-14,928.21,1.0,0.0,0.0,Bull
2017-12-15,926.7,1.0,0.0,0.0,Bull
2017-12-18,950.81,1.0,0.0,0.0,Bull
2017-12-19,947.62,1.0,0.0,0.0,Bull
2017-12-20,948.78,1.0,0.0,0.0,Bull
2017-12-21,936.53,1.0,0.0,0.0,Bull
2017-12-22,945.88,1.0,0.0,0.0,Bull
2017-12-25,949.28,1.0,0.0,0.0,Bull
2017-12-26,955.73,1.0,0.0,0.0,Bull
2017-12-27,958.02,1.0,0.0,0.0,Bull
2017-12-28,966.91,1.0,0.0,0.0,Bull
2017-12-29,975.52,1.0,0.0,0.0,Bull
2018-01-02,992.72,1.0,0.0,0.0,Bull
2018-01-03,1004.66,1.0,0.0,0.0,Bull
2018-01-04,1014.15,1.0,0.0,0.0,Bull
2018-01-05,1007.73,1.0,0.0,0.0,Bull
2018-01-08,1023.5,1.0,0.0,0.0,Bull
2018-01-09,1039.64,1.0,0.0,0.0,Bull
2018-01-10,1039.7,1.0,0.0,0.0,Bull
2018-01-31,1095.9,1.0,0.0,0.0,Bull
2018-02-01,1086.9,1.0,0.0,0.0,Bull
2018-02-02,1090.4,1.0,0.0,0.0,Bull
2018-02-05,1035.02,0.9,0.0,0.1,Bull
2018-02-06,1007.72,0.75,0.0,0.25,Bull
2018-02-07,1030.91,0.65,0.0,0.35,Bull
2018-02-08,1013.56,0.6,0.0,0.4,Bull
2018-02-09,996.77,0.6,0.0,0.4,Bull
2018-02-12,1034.76,0.7,0.0,0.3,Bull
2018-02-13,1054.09,0.85,0.0,0.15,Bull
2018-02-21,1075.47,0.95,0.0,0.05,Bull
2018-02-22,1073.99,1.0,0.0,0.0,Bull
2018-02-23,1089.96,1.0,0.0,0.0,Bull
2018-02-26,1099.71,1.0,0.0,0.0,Bull
2018-02-27,1106.09,1.0,0.0,0.0,Bull
2018-02-28,1110.33,1.0,0.0,0.0,Bull
2018-03-01,1105.84,1.0,0.0,0.0,Bull
2018-03-02,1106.92,1.0,0.0,0.0,Bull
2018-03-05,1080.83,1.0,0.0,0.0,Bull
2018-03-06,1103.31,1.0,0.0,0.0,Bull
2018-03-07,1092.17,1.0,0.0,0.0,Bull
2018-03-08,1105.03,1.0,0.0,0.0,Bull
2018-03-09,1106.54,1.0,0.0,0.0,Bull
2018-03-12,1106.97,1.0,0.0,0.0,Bull
2018-03-13,1111.38,1.0,0.0,0.0,Bull
2018-03-14,1115.0,1.0,0.0,0.0,Bull
2018-03-15,1110.26,1.0,0.0,0.0,Bull
2018-03-16,1112.93,1.0,0.0,0.0,Bull
2018-03-19,1130.26,1.0,0.0,0.0,Bull
2018-03-20,1134.19,1.0,0.0,0.0,Bull
2018-03-21,1147.26,1.0,0.0,0.0,Bull
2018-03-22,1144.58,1.0,0.0,0.0,Bull
2018-03-23,1128.93,1.0,0.0,0.0,Bull
2018-03-26,1146.73,1.0,0.0,0.0,Bull
2018-03-27,1150.3,1.0,0.0,0.0,Bull
2018-03-28,1151.09,1.0,0.0,0.0,Bull
2018-03-29,1144.74,1.0,0.0,0.0,Bull
2018-03-30,1153.08,1.0,0.0,0.0,Bull
2018-04-02,1171.21,1.0,0.0,0.0,Bull
2018-04-03,1160.97,1.0,0.0,0.0,Bull
2018-04-04,1165.75,1.0,0.0,0.0,Bull
2018-04-05,1169.12,1.0,0.0,0.0,Bull
2018-04-06,1174.37,1.0,0.0,0.0,Bull
2018-04-09,1177.68,0.95,0.05,0.0,Bull
2018-04-10,1168.06,0.9,0.1,0.0,Bull
2018-04-11,1137.2,0.8,0.2,0.0,Bull
2018-04-12,1143.5,0.7,0.3,0.0,Bull
2018-04-13,1134.21,0.6,0.3,0.1,Bull
2018-04-16,1128.03,0.4,0.3,0.3,Bull
2018-04-17,1130.32,0.2,0.3,0.5,Bear
2018-04-18,1115.7,0.0,0.3,0.7,Bear
2018-04-19,1066.09,0.0,0.1,0.9,Bear
2018-04-20,1089.45,0.0,0.0,1.0,Bear
2018-04-23,1055.37,0.0,0.0,1.0,Bear
2018-04-24,1053.99,0.0,0.0,1.0,Bear
2018-04-26,1018.97,0.0,0.0,1.0,Bear
2018-04-27,1027.97,0.0,0.0,1.0,Bear
2018-05-02,1012.84,0.0,0.0,1.0,Bear
2018-05-03,1010.35,0.0,0.0,1.0,Bear
2018-05-04,1010.89,0.0,0.0,1.0,Bear
2018-05-07,1048.03,0.0,0.0,1.0,Bear
2018-05-08,1047.83,0.0,0.0,1.0,Bear
2018-05-09,1046.39,0.0,0.0,1.0,Bear
2018-05-10,1019.69,0.0,0.0,1.0,Bear
2018-05-11,1030.79,0.0,0.05,0.95,Bear
2018-05-14,1051.45,0.0,0.15,0.85,Bear
2018-05-15,1055.49,0.0,0.25,0.75,Bear
2018-05-16,1034.3,0.0,0.25,0.75,Bear
2018-05-17,1007.09,0.0,0.2,0.8,Bear
2018-05-18,1022.21,0.0,0.15,0.85,Bear
2018-05-21,997.21,0.0,0.1,0.9,Bear
2018-05-22,958.95,0.0,0.0,1.0,Bear
2018-05-23,968.54,0.0,0.0,1.0,Bear
2018-05-24,960.55,0.0,0.0,1.0,Bear
2018-05-25,936.32,0.0,0.0,1.0,Bear
2018-05-28,898.0,0.0,0.0,1.0,Bear
2018-05-29,924.9,0.0,0.0,1.0,Bear
2018-05-30,918.64,0.0,0.0,1.0,Bear
2018-05-31,947.31,0.0,0.15,0.85,Bear
2018-06-01,969.15,0.0,0.35,0.65,Bear
2018-06-04,996.67,0.0,0.55,0.45,Neutral
2018-06-05,1007.32,0.0,0.75,0.25,Neutral
2018-06-06,1022.72,0.0,0.9,0.1,Neutral
2018-06-07,1026.75,0.0,1.0,0.0,Neutral
2018-06-08,1025.87,0.0,1.0,0.0,Neutral
2018-06-11,1024.85,0.0,1.0,0.0,Neutral
2018-06-12,1008.76,0.0,1.0,0.0,Neutral
2018-06-13,1018.59,0.0,1.0,0.0,Neutral
2018-06-14,1004.31,0.0,1.0,0.0,Neutral
2018-06-15,1005.04,0.0,1.0,0.0,Neutral
2018-06-18,970.35,0.0,0.95,0.05,Neutral
2018-06-19,945.11,0.0,0.8,0.2,Neutral
2018-06-20,966.86,0.0,0.75,0.25,Neutral
2018-06-21,955.75,0.0,0.7,0.3,Neutral
2018-06-22,973.05,0.0,0.7,0.3,Neutral
2018-06-25,982.09,0.0,0.7,0.3,Neutral
2018-06-26,973.9,0.0,0.7,0.3,Neutral
2018-06-27,961.29,0.0,0.65,0.35,Neutral
2018-06-28,947.03,0.0,0.5,0.5,Neutral
2018-06-29,947.55,0.0,0.35,0.65,Bear
2018-07-02,930.12,0.0,0.15,0.85,Bear
2018-07-03,891.97,0.0,0.0,1.0,Bear
2018-07-04,900.89,0.0,0.0,1.0,Bear
2018-07-05,883.77,0.0,0.0,1.0,Bear
2018-07-06,905.62,0.0,0.0,1.0,Bear
2018-07-09,898.73,0.0,0.05,0.95,Bear
2018-07-10,897.96,0.0,0.15,0.85,Bear
2018-07-11,881.14,0.0,0.3,0.7,Bear
2018-07-12,883.87,0.0,0.5,0.5,Neutral
2018-07-13,899.45,0.0,0.7,0.3,Neutral
2018-07-16,904.18,0.0,0.85,0.15,Neutral
2018-07-17,915.53,0.0,0.95,0.05,Neutral
2018-07-18,935.42,0.0,1.0,0.0,Neutral
2018-07-19,941.09,0.0,1.0,0.0,Neutral
2018-07-20,926.5,0.0,1.0,0.0,Neutral
2018-07-23,932.17,0.0,1.0,0.0,Neutral
2018-07-24,923.53,0.0,1.0,0.0,Neutral
2018-07-25,915.68,0.0,1.0,0.0,Neutral
2018-07-26,921.33,0.0,1.0,0.0,Neutral
2018-07-27,927.19,0.0,1.0,0.0,Neutral
2018-07-30,939.6,0.0,1.0,0.0,Neutral
2018-07-31,944.38,0.0,1.0,0.0,Neutral
2018-08-01,939.31,0.0,1.0,0.0,Neutral
2018-08-02,937.86,0.0,1.0,0.0,Neutral
2018-08-03,941.12,0.0,1.0,0.0,Neutral
2018-08-06,939.84,0.0,1.0,0.0,Neutral
2018-08-07,936.92,0.0,1.0,0.0,Neutral
2018-08-08,945.89,0.0,1.0,0.0,Neutral
2018-08-09,943.91,0.0,1.0,0.0,Neutral
2018-08-10,948.32,0.0,1.0,0.0,Neutral
2018-08-13,960.02,0.0,1.0,0.0,Neutral
2018-08-14,965.6,0.0,1.0,0.0,Neutral
2018-08-15,947.82,0.0,1.0,0.0,Neutral
2018-08-16,950.18,0.0,1.0,0.0,Neutral
2018-08-17,949.23,0.0,1.0,0.0,Neutral
2018-08-20,945.65,0.0,1.0,0.0,Neutral
2018-08-21,955.27,0.0,1.0,0.0,Neutral
2018-08-22,959.63,0.0,1.0,0.0,Neutral
2018-08-23,960.94,0.0,1.0,0.0,Neutral
2018-08-24,960.42,0.0,1.0,0.0,Neutral
2018-08-27,966.55,0.0,1.0,0.0,Neutral
2018-08-28,971.01,0.0,1.0,0.0,Neutral
2018-08-29,964.99,0.0,1.0,0.0,Neutral
2018-08-30,975.43,0.0,1.0,0.0,Neutral
2018-08-31,969.23,0.0,1.0,0.0,Neutral
2018-09-04,951.14,0.0,1.0,0.0,Neutral
2018-09-05,941.0,0.0,1.0,0.0,Neutral
2018-09-06,932.12,0.0,1.0,0.0,Neutral
2018-09-07,945.59,0.0,1.0,0.0,Neutral
2018-09-10,943.31,0.0,1.0,0.0,Neutral
2018-09-11,958.91,0.0,1.0,0.0,Neutral
2018-09-12,958.67,0.05,0.95,0.0,Neutral
2018-09-13,957.17,0.1,0.9,0.0,Neutral
2018-09-14,960.33,0.15,0.85,0.0,Neutral
2018-09-17,953.79,0.2,0.8,0.0,Neutral
2018-09-18,959.75,0.3,0.7,0.0,Neutral
2018-09-19,962.7,0.45,0.55,0.0,Neutral
2018-09-20,971.18,0.6,0.4,0.0,Bull
2018-09-21,974.43,0.75,0.25,0.0,Bull
2018-09-24,985.59,0.85,0.15,0.0,Bull
2018-09-25,985.11,0.95,0.05,0.0,Bull
2018-09-26,984.39,1.0,0.0,0.0,Bull
2018-09-27,989.45,1.0,0.0,0.0,Bull
2018-09-28,994.73,1.0,0.0,0.0,Bull
2018-10-01,990.41,0.95,0.05,0.0,Bull
2018-10-02,987.88,0.85,0.15,0.0,Bull
2018-10-03,990.6,0.75,0.25,0.0,Bull
2018-10-04,993.61,0.65,0.35,0.0,Bull
2018-10-05,980.75,0.55,0.45,0.0,Bull
2018-10-08,970.28,0.45,0.55,0.0,Neutral
2018-10-09,967.37,0.25,0.55,0.2,Neutral
2018-10-10,966.27,0.0,0.55,0.45,Neutral
2018-10-11,920.02,0.0,0.3,0.7,Bear
2018-10-12,943.49,0.0,0.2,0.8,Bear
2018-10-15,928.55,0.0,0.15,0.85,Bear
