Date,Close,v7_Bull,v7_Neut,v7_Bear,v7_label
2021-04-19,1532.45,1.0,0.0,0.0,Bull
2021-04-20,1520.51,1.0,0.0,0.0,Bull
2021-04-23,1491.74,0.9,0.0,0.1,Bull
2021-04-26,1459.96,0.85,0.0,0.15,Bull
2021-04-27,1458.46,0.9,0.0,0.1,Bull
2021-04-28,1479.48,0.95,0.0,0.05,Bull
2021-04-29,1483.59,1.0,0.0,0.0,Bull
2021-05-04,1467.95,1.0,0.0,0.0,Bull
2021-05-05,1488.86,1.0,0.0,0.0,Bull
2021-05-06,1485.43,1.0,0.0,0.0,Bull
2021-05-07,1469.85,0.95,0.05,0.0,Bull
2021-05-10,1475.43,0.9,0.1,0.0,Bull
2021-05-11,1490.47,0.85,0.15,0.0,Bull
2021-05-12,1511.22,0.75,0.25,0.0,Bull
2021-05-13,1509.11,0.65,0.35,0.0,Bull
2021-05-14,1511.91,0.55,0.45,0.0,Bull
2021-05-17,1497.09,0.45,0.55,0.0,Neutral
2021-05-18,1481.82,0.35,0.65,0.0,Neutral
2021-05-19,1485.85,0.3,0.7,0.0,Neutral
2021-05-20,1476.66,0.3,0.7,0.0,Neutral
2021-05-21,1496.83,0.4,0.6,0.0,Neutral
2021-05-24,1524.87,0.55,0.45,0.0,Bull
2021-05-25,1538.01,0.7,0.3,0.0,Bull
2021-05-26,1548.69,0.85,0.15,0.0,Bull
2021-05-27,1549.69,0.95,0.05,0.0,Bull
2021-05-28,1574.7,1.0,0.0,0.0,Bull
2021-05-31,1591.03,1.0,0.0,0.0,Bull
2021-06-01,1589.81,1.0,0.0,0.0,Bull
2021-06-02,1597.94,1.0,0.0,0.0,Bull
2021-06-03,1639.84,1.0,0.0,0.0,Bull
2021-06-04,1664.93,1.0,0.0,0.0,Bull
2021-06-07,1649.12,1.0,0.0,0.0,Bull
2021-06-08,1595.28,1.0,0.0,0.0,Bull
2021-06-09,1604.12,1.0,0.0,0.0,Bull
2021-06-10,1603.59,1.0,0.0,0.0,Bull
2021-06-11,1626.36,1.0,0.0,0.0,Bull
2021-06-14,1646.12,1.0,0.0,0.0,Bull
2021-06-15,1668.28,1.0,0.0,0.0,Bull
2021-06-16,1661.63,1.0,0.0,0.0,Bull
2021-06-17,1685.98,1.0,0.0,0.0,Bull
2021-06-18,1705.13,1.0,0.0,0.0,Bull
2021-06-21,1694.92,1.0,0.0,0.0,Bull
2021-06-22,1693.88,1.0,0.0,0.0,Bull
2021-06-23,1673.97,0.95,0.05,0.0,Bull
2021-06-24,1665.64,0.9,0.1,0.0,Bull
2021-06-25,1674.89,0.85,0.15,0.0,Bull
2021-06-28,1694.77,0.8,0.2,0.0,Bull
2021-06-29,1691.9,0.7,0.3,0.0,Bull
2021-06-30,1683.89,0.6,0.4,0.0,Bull
2021-07-01,1700.93,0.5,0.5,0.0,Bull
2021-07-02,1704.68,0.45,0.55,0.0,Neutral
2021-07-05,1685.02,0.35,0.65,0.0,Neutral
2021-07-06,1613.93,0.15,0.65,0.2,Neutral
2021-07-07,1612.48,0.0,0.65,0.35,Neutral
2021-07-08,1599.36,0.0,0.45,0.55,Bear
2021-07-09,1567.33,0.0,0.25,0.75,Bear
2021-07-12,1512.14,0.0,0.1,0.9,Bear
2021-07-15,1546.06,0.0,0.0,1.0,Bear
2021-07-16,1542.86,0.0,0.0,1.0,Bear
2021-07-19,1483.69,0.1,0.0,0.9,Bear
2021-07-20,1516.43,0.35,0.0,0.65,Bear
2021-07-21,1517.67,0.65,0.0,0.35,Bull
2021-07-22,1554.89,0.9,0.0,0.1,Bull
2021-07-23,1525.48,1.0,0.0,0.0,Bull
2021-07-26,1541.41,1.0,0.0,0.0,Bull
2021-07-27,1547.36,1.0,0.0,0.0,Bull
2021-07-28,1544.58,1.0,0.0,0.0,Bull
2021-07-29,1566.97,1.0,0.0,0.0,Bull
2021-07-30,1589.25,1.0,0.0,0.0,Bull
2021-08-02,1586.36,1.0,0.0,0.0,Bull
2021-08-03,1597.69,1.0,0.0,0.0,Bull
2021-08-04,1608.29,1.0,0.0,0.0,Bull
2021-08-05,1629.68,1.0,0.0,0.0,Bull
2021-08-06,1624.43,1.0,0.0,0.0,Bull
2021-08-09,1652.91,1.0,0.0,0.0,Bull
2021-08-10,1663.31,1.0,0.0,0.0,Bull
2021-08-11,1653.5,1.0,0.0,0.0,Bull
2021-08-12,1650.19,1.0,0.0,0.0,Bull
2021-08-13,1657.87,1.0,0.0,0.0,Bull
2021-08-16,1687.47,1.0,0.0,0.0,Bull
2021-08-17,1687.24,1.0,0.0,0.0,Bull
2021-08-18,1686.66,1.0,0.0,0.0,Bull
2021-08-19,1689.85,1.0,0.0,0.0,Bull
2021-08-20,1639.12,0.95,0.05,0.0,Bull
2021-08-23,1595.78,0.9,0.1,0.0,Bull
2021-08-24,1584.34,0.9,0.1,0.0,Bull
